sensor,language,tone,participant,script,time_2.0,autocorrelation_mean,autocorrelation_median,autocorrelation_std,autocorrelation_min,autocorrelation_max,autocorrelation_missing
autocorrelations,ch,bus,yaoyi,t1,20.0,-1.606566159275862e-08,-1.638414395e-08,1.4632598628189494e-09,-1.847190809e-08,-1.147415589e-08,0.0
autocorrelations,ch,bus,yaoyi,t2,2.0,1.3771060871752578e-07,1.290596015e-07,2.4290069399315664e-08,1.018943686e-07,1.855732694e-07,0.0
autocorrelations,ch,bus,yaoyi,t2,4.0,5.575129573597938e-08,4.728850388e-08,1.6968379797943376e-08,3.594621309e-08,1.005718064e-07,0.0
autocorrelations,ch,bus,yaoyi,t2,6.0,4.1030261586907215e-08,4.209508372e-08,1.0500971869611686e-08,2.626107888e-08,5.561314006e-08,0.0
autocorrelations,ch,bus,yaoyi,t2,8.0,4.564517661824743e-08,4.598791743e-08,1.1468360135772113e-08,1.764685399e-08,6.040899715e-08,0.0
autocorrelations,ch,bus,yaoyi,t2,10.0,-3.4237948097e-09,6.314484907e-09,1.6841546142371753e-08,-3.589099495e-08,1.670413888e-08,0.0
autocorrelations,ch,bus,yaoyi,t2,12.0,-3.6026268708865986e-08,-3.554106783e-08,4.451888478956658e-09,-4.368498686e-08,-2.907911918e-08,0.0
autocorrelations,ch,bus,yaoyi,t2,14.0,-1.33233023494634e-08,-1.374130121e-08,6.361913834904965e-09,-2.808488563e-08,4.494866854e-09,0.0
autocorrelations,ch,bus,yaoyi,t2,16.0,-1.1810421211069073e-08,-1.569769299e-08,1.610874468127527e-08,-3.009847324e-08,1.11096328e-08,0.0
autocorrelations,ch,bus,yaoyi,t2,18.0,-6.299040389762886e-08,-7.24458399e-08,1.563864526008154e-08,-7.764377948e-08,-3.042001736e-08,0.0
autocorrelations,ch,bus,yaoyi,t2,20.0,-7.610778548954023e-08,-7.99882364e-08,1.0947909287873482e-08,-8.845938981e-08,-5.724635183e-08,0.0
autocorrelations,ch,bus,yaoyi,t3,2.0,9.566527874494845e-08,9.367644689e-08,2.2281837999502218e-08,5.671461708e-08,1.413964097e-07,0.0
autocorrelations,ch,bus,yaoyi,t3,4.0,4.033086267824742e-08,3.800578085e-08,1.565321568484335e-08,1.34736189e-08,7.297844348e-08,0.0
autocorrelations,ch,bus,yaoyi,t3,6.0,1.8222623264644843e-08,1.828803373e-08,8.596121144349985e-09,-7.041624395e-11,3.243116958e-08,0.0
autocorrelations,ch,bus,yaoyi,t3,8.0,1.7460634218202267e-08,1.72615973e-08,8.653679735961688e-09,-7.276036302e-10,3.302783863e-08,0.0
autocorrelations,ch,bus,yaoyi,t3,10.0,2.0851314017010304e-08,2.049282172e-08,7.0155378621448995e-09,9.162274608e-09,3.270461796e-08,0.0
autocorrelations,ch,bus,yaoyi,t3,12.0,-3.101479418157732e-09,-3.700024736e-09,1.0509346932602417e-08,-2.023624824e-08,2.47362108e-08,0.0
autocorrelations,ch,bus,yaoyi,t3,14.0,-2.8115212221804122e-08,-2.871629406e-08,1.1182211297519146e-08,-4.657291293e-08,-2.740554127e-09,0.0
autocorrelations,ch,bus,yaoyi,t3,16.0,-4.475354897969073e-08,-4.505022168e-08,9.200931842208178e-09,-6.171397341e-08,-2.702576e-08,0.0
autocorrelations,ch,bus,yaoyi,t3,18.0,-3.3877323024948455e-08,-3.410236555e-08,1.0112803969329066e-08,-5.748243874e-08,-1.742953997e-08,0.0
autocorrelations,ch,bus,yaoyi,t3,20.0,-2.351801009252873e-08,-2.364249876e-08,7.320320936701905e-09,-3.747586502e-08,-1.046712758e-08,0.0
autocorrelations,ch,bus,yaoyi,t4,2.0,5.1937973974123716e-08,5.258125045e-08,1.3078818053446769e-08,2.860328969e-08,7.781633281e-08,0.0
autocorrelations,ch,bus,yaoyi,t4,4.0,2.302907197804124e-08,2.334522526e-08,5.882747047262043e-09,1.028695085e-08,3.593590555e-08,0.0
autocorrelations,ch,bus,yaoyi,t4,6.0,3.1172554785095874e-09,3.306394105e-09,7.195317724372393e-09,-1.126911155e-08,1.780693464e-08,0.0
autocorrelations,ch,bus,yaoyi,t4,8.0,-1.3179443171463917e-08,-1.316623852e-08,4.707017178727849e-09,-2.407721972e-08,-3.017531552e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,10.0,-2.2572161477938146e-08,-2.242187371e-08,3.569037310900488e-09,-2.86211195e-08,-1.529737632e-08,0.0
autocorrelations,ch,bus,yaoyi,t4,12.0,-2.7878788266597935e-08,-2.747203782e-08,5.085507681140672e-09,-3.821352064e-08,-1.819158087e-08,0.0
autocorrelations,ch,bus,yaoyi,t4,14.0,-2.873229542969072e-08,-2.875401477e-08,5.179655535011053e-09,-3.873587189e-08,-1.793673104e-08,0.0
autocorrelations,ch,bus,yaoyi,t4,16.0,-2.1276065132886597e-08,-2.135319877e-08,3.3994757941443746e-09,-2.674951429e-08,-1.580643573e-08,0.0
autocorrelations,ch,bus,yaoyi,t4,18.0,-1.55163462501e-08,-1.635866531e-08,6.5482582597080925e-09,-2.676741639e-08,-2.982019327e-10,0.0
autocorrelations,ch,bus,yaoyi,t4,20.0,1.7303765977168966e-09,1.754987584e-09,4.280272673956701e-09,-7.815107908e-09,1.044848623e-08,0.0
autocorrelations,ch,casual,jack,t1,2.0,3.856573271493814e-08,-1.422869326e-08,1.2132153502263935e-07,-8.991741304e-08,2.757851811e-07,0.0
autocorrelations,ch,casual,jack,t1,4.0,-1.0876150165746392e-08,1.062872889e-08,6.987604569905465e-08,-1.191319653e-07,7.089922146e-08,0.0
autocorrelations,ch,casual,jack,t1,6.0,-2.2402038438536085e-08,-1.524793899e-08,4.588397609594482e-08,-1.133415125e-07,3.501871087e-08,0.0
autocorrelations,ch,casual,jack,t1,8.0,-1.0366907361783504e-08,-1.035853669e-08,7.643306790601087e-08,-1.082818957e-07,8.721964268e-08,0.0
autocorrelations,ch,casual,jack,t1,10.0,-7.033956778095876e-09,-1.269568751e-08,4.208222816114718e-08,-6.1460249e-08,6.801416826e-08,0.0
autocorrelations,ch,casual,jack,t1,12.0,-9.964781903059794e-09,-1.23798023e-08,7.07035931882787e-08,-9.856500917e-08,8.1186779e-08,0.0
autocorrelations,ch,casual,jack,t1,14.0,-7.817142357558763e-09,-1.189665098e-09,2.8822679579232234e-08,-8.277112822e-08,2.268252111e-08,0.0
autocorrelations,ch,casual,jack,t1,16.0,4.996576512005257e-08,5.772853527e-08,3.7248652546100815e-08,-1.631656359e-08,9.452843787e-08,0.0
autocorrelations,ch,casual,jack,t1,18.0,7.298782320956701e-09,-5.331909822e-10,4.170472479368608e-08,-4.383311266e-08,8.556336476e-08,0.0
autocorrelations,ch,casual,jack,t1,20.0,-2.108263415231034e-08,-3.077656637e-08,7.214737453945076e-08,-1.076238204e-07,8.613523381e-08,0.0
autocorrelations,ch,casual,jack,t2,2.0,-2.2176625860577328e-07,-4.976460793e-07,1.508501397817102e-06,-2.045723912e-06,2.537497009e-06,0.0
autocorrelations,ch,casual,jack,t2,4.0,-1.776196464649483e-08,1.337093118e-07,1.453189804335803e-06,-1.959656172e-06,1.855301585e-06,0.0
autocorrelations,ch,casual,jack,t2,6.0,2.1000159249938144e-07,3.710877559e-07,1.1815571540784427e-06,-1.902536318e-06,1.726810344e-06,0.0
autocorrelations,ch,casual,jack,t2,8.0,3.4185439058927833e-07,5.660361237e-07,1.2758433078835487e-06,-1.909658966e-06,1.918451028e-06,0.0
autocorrelations,ch,casual,jack,t2,10.0,-2.0712343159175226e-08,-1.921932666e-07,1.2631628644646363e-06,-1.653699005e-06,1.672786456e-06,0.0
autocorrelations,ch,casual,jack,t2,12.0,-2.4039132914124746e-07,-3.46998573e-07,9.81056288410105e-07,-1.52748797e-06,1.434638962e-06,0.0
autocorrelations,ch,casual,jack,t2,14.0,-3.590245653863093e-07,-5.104860542e-07,1.0368944982269228e-06,-1.692096955e-06,1.435905771e-06,0.0
autocorrelations,ch,casual,jack,t2,16.0,6.167520608309327e-09,3.519955736e-09,1.252900428862911e-06,-1.633843098e-06,1.651338001e-06,0.0
autocorrelations,ch,casual,jack,t2,18.0,3.151970622945773e-07,4.188376988e-07,1.0104724765649274e-06,-1.397956666e-06,1.622520703e-06,0.0
autocorrelations,ch,casual,jack,t2,20.0,4.3701640333264356e-07,6.454967108e-07,9.968435442639415e-07,-1.391214737e-06,1.648307705e-06,0.0
autocorrelations,ch,casual,jack,t3,2.0,4.272756354390721e-05,3.955712086e-05,2.3517375128914926e-05,8.611356583e-06,7.883520603e-05,0.0
autocorrelations,ch,casual,jack,t3,4.0,-3.926216764456083e-05,-4.562058983e-05,2.693292160258251e-05,-6.916515903e-05,8.009674945e-06,0.0
autocorrelations,ch,casual,jack,t3,6.0,-4.521796417546391e-05,-4.524784735e-05,1.0591150101842367e-05,-6.498174828e-05,-1.933983323e-05,0.0
autocorrelations,ch,casual,jack,t3,8.0,3.369705117906701e-05,4.570964265e-05,2.243696966079841e-05,-1.804359558e-05,5.281004089e-05,0.0
autocorrelations,ch,casual,jack,t3,10.0,4.849924842773197e-05,5.332676172e-05,1.3168020203479333e-05,1.173830428e-05,6.017452743e-05,0.0
autocorrelations,ch,casual,jack,t3,12.0,-2.609646158547938e-05,-2.82381778e-05,1.563977005674534e-05,-5.3686577e-05,1.032606808e-05,0.0
autocorrelations,ch,casual,jack,t3,14.0,-5.033689199092783e-05,-5.769687601e-05,1.8219376764047715e-05,-6.928792662e-05,-1.247490954e-05,0.0
autocorrelations,ch,casual,jack,t3,16.0,1.955595679116474e-05,1.353773558e-05,2.289286982801033e-05,-1.179734103e-05,6.279355112e-05,0.0
autocorrelations,ch,casual,jack,t3,18.0,5.026181664505154e-05,4.983303077e-05,1.2924995100287e-05,3.145836472e-05,6.725214727e-05,0.0
autocorrelations,ch,casual,jack,t3,20.0,-9.440356950303448e-06,-7.596670916e-06,2.889233040429724e-05,-5.425666734e-05,3.11607938e-05,0.0
autocorrelations,ch,casual,jack,t4,2.0,-1.7439096945072166e-08,-7.251581552e-08,2.2557293845398792e-07,-2.806397155e-07,3.985546452e-07,0.0
autocorrelations,ch,casual,jack,t4,4.0,6.465666102814428e-09,7.832597154e-08,2.2763789634235887e-07,-3.325826572e-07,2.782936022e-07,0.0
autocorrelations,ch,casual,jack,t4,6.0,5.2287918170567016e-08,7.521236909e-08,1.7736053029360027e-07,-2.96349027e-07,2.769280414e-07,0.0
autocorrelations,ch,casual,jack,t4,8.0,6.7629369210103095e-09,1.968053077e-08,2.2629824468581573e-07,-2.901244974e-07,2.951432911e-07,0.0
autocorrelations,ch,casual,jack,t4,10.0,-6.126873510905154e-08,-8.944745023e-08,1.7373235381883217e-07,-2.814192555e-07,2.734927138e-07,0.0
autocorrelations,ch,casual,jack,t4,12.0,-3.69404131570897e-08,-9.07054818e-08,2.1036468184834294e-07,-2.889075315e-07,2.926717393e-07,0.0
autocorrelations,ch,casual,jack,t4,14.0,3.926826189214433e-08,8.280233975e-08,1.974960112198877e-07,-2.856578688e-07,2.780427281e-07,0.0
autocorrelations,ch,casual,jack,t4,16.0,7.305559971492783e-08,1.029381344e-07,1.828070098973529e-07,-2.761582738e-07,3.020408555e-07,0.0
autocorrelations,ch,casual,jack,t4,18.0,-2.526040776235051e-08,-6.43376186e-08,2.190738300728537e-07,-2.993744908e-07,2.731822851e-07,0.0
autocorrelations,ch,casual,jack,t4,20.0,-1.1066161505454023e-07,-1.338844803e-07,1.4996509917134806e-07,-2.972106863e-07,1.904944791e-07,0.0
autocorrelations,ch,casual,yaoyi,t1,2.0,-2.8803430170979385e-08,-7.56812674e-08,2.329359399443275e-07,-3.044713406e-07,4.241287631e-07,0.0
autocorrelations,ch,casual,yaoyi,t1,4.0,-6.131249722247436e-09,3.656006301e-08,2.3599095057696048e-07,-3.282718638e-07,2.909040366e-07,0.0
autocorrelations,ch,casual,yaoyi,t1,6.0,4.415735673751547e-08,6.496724038e-08,1.7853528329622695e-07,-2.732314582e-07,2.768290005e-07,0.0
autocorrelations,ch,casual,yaoyi,t1,8.0,4.169783148470103e-08,9.090593295e-08,2.0516097118970975e-07,-2.889817028e-07,2.896861684e-07,0.0
autocorrelations,ch,casual,yaoyi,t1,10.0,-1.635708042408247e-08,-6.730914478e-08,2.0129949576960943e-07,-2.674735072e-07,2.773050641e-07,0.0
autocorrelations,ch,casual,yaoyi,t1,12.0,-5.546591456563917e-08,-7.41033745e-08,1.6024910595455968e-07,-2.649709851e-07,2.318196784e-07,0.0
autocorrelations,ch,casual,yaoyi,t1,14.0,-2.8813693097422676e-08,-7.770729706e-08,1.8910392633481864e-07,-2.626652896e-07,2.492899111e-07,0.0
autocorrelations,ch,casual,yaoyi,t1,16.0,3.380637066287114e-08,6.789893933e-08,1.78578895130581e-07,-2.532658946e-07,2.544250312e-07,0.0
autocorrelations,ch,casual,yaoyi,t1,18.0,5.40533878914433e-08,7.209439152e-08,1.548471901275357e-07,-2.407994229e-07,2.513037119e-07,0.0
autocorrelations,ch,casual,yaoyi,t1,20.0,-1.1510134216597703e-08,-3.256823534e-08,1.7924669178665552e-07,-2.349142725e-07,2.284404683e-07,0.0
autocorrelations,ch,casual,yaoyi,t2,2.0,-1.7449358456958762e-07,-4.527412641e-07,1.3076415905534722e-06,-1.727060776e-06,2.241341087e-06,0.0
autocorrelations,ch,casual,yaoyi,t2,4.0,-8.580683586938144e-08,-1.812675842e-07,9.454786510611797e-07,-1.350003879e-06,1.203531677e-06,0.0
autocorrelations,ch,casual,yaoyi,t2,6.0,2.8934240347999997e-07,5.222223148e-07,1.1439632735464407e-06,-1.684395459e-06,1.689582519e-06,0.0
autocorrelations,ch,casual,yaoyi,t2,8.0,9.11571959856701e-08,2.235607352e-07,9.17179590826166e-07,-1.667320223e-06,1.245034841e-06,0.0
autocorrelations,ch,casual,yaoyi,t2,10.0,1.800590819848144e-07,3.253762681e-07,8.640586721171585e-07,-1.066292594e-06,1.308356642e-06,0.0
autocorrelations,ch,casual,yaoyi,t2,12.0,-2.1402785555876288e-07,-4.190551923e-07,1.014869258673307e-06,-1.478526617e-06,1.300964703e-06,0.0
autocorrelations,ch,casual,yaoyi,t2,14.0,-2.639995161391751e-08,-1.032091273e-07,7.37410480907375e-07,-1.009058438e-06,1.197139254e-06,0.0
autocorrelations,ch,casual,yaoyi,t2,16.0,-3.1444496048020616e-07,-4.504471014e-07,9.176100080483171e-07,-1.478584924e-06,1.221314668e-06,0.0
autocorrelations,ch,casual,yaoyi,t2,18.0,1.2374533230886597e-07,2.611148821e-07,9.415115489347048e-07,-1.143467234e-06,1.353131162e-06,0.0
autocorrelations,ch,casual,yaoyi,t2,20.0,2.4379436529944827e-07,3.561992217e-07,7.212374788550979e-07,-1.209642301e-06,1.138770967e-06,0.0
autocorrelations,ch,casual,yaoyi,t3,2.0,4.358882181858763e-08,4.648203067e-08,1.7582722905476416e-07,-2.501097083e-07,4.07549281e-07,0.0
autocorrelations,ch,casual,yaoyi,t3,4.0,-1.9723429899432988e-08,-2.109828231e-08,1.6553445345188322e-07,-3.059930017e-07,2.451152889e-07,0.0
autocorrelations,ch,casual,yaoyi,t3,6.0,-2.9015892573453612e-08,-2.004854057e-08,1.6203781672066268e-07,-3.142836345e-07,2.302340301e-07,0.0
autocorrelations,ch,casual,yaoyi,t3,8.0,-1.1355857580608248e-08,-1.373374327e-08,1.5492830855734779e-07,-2.551682303e-07,2.399956862e-07,0.0
autocorrelations,ch,casual,yaoyi,t3,10.0,9.640088760505157e-09,1.027099433e-08,1.4763348561072356e-07,-2.148288467e-07,2.492888003e-07,0.0
autocorrelations,ch,casual,yaoyi,t3,12.0,1.2121587489051545e-08,1.800520913e-08,1.4367376225631527e-07,-2.230889479e-07,2.415229155e-07,0.0
autocorrelations,ch,casual,yaoyi,t3,14.0,-1.0119497913814432e-08,-2.298485545e-08,1.3778200782992546e-07,-2.239982361e-07,1.993572893e-07,0.0
autocorrelations,ch,casual,yaoyi,t3,16.0,1.4906983737216496e-09,-1.232076571e-09,1.349825849413946e-07,-2.239924991e-07,2.287328243e-07,0.0
autocorrelations,ch,casual,yaoyi,t3,18.0,1.902166165518557e-08,2.889222454e-08,1.247699865324566e-07,-1.738432872e-07,2.16151102e-07,0.0
autocorrelations,ch,casual,yaoyi,t3,20.0,1.1067329578126435e-08,5.921514755e-09,1.2166947852752989e-07,-2.097495879e-07,2.161908229e-07,0.0
autocorrelations,ch,casual,yaoyi,t4,2.0,4.0454001862164986e-09,-9.248653527e-09,3.6447612915986654e-07,-6.189598959e-07,7.355818525e-07,0.0
autocorrelations,ch,casual,yaoyi,t4,4.0,-3.2571784181340204e-09,-4.853930359e-09,3.6205075145472536e-07,-6.387922615e-07,6.051574981e-07,0.0
autocorrelations,ch,casual,yaoyi,t4,6.0,2.9185009062092782e-08,2.939308309e-08,3.5535696054074156e-07,-6.092274037e-07,6.20176039e-07,0.0
autocorrelations,ch,casual,yaoyi,t4,8.0,-2.759875761134028e-09,1.419883538e-08,3.606305854284995e-07,-6.442859335e-07,6.157746984e-07,0.0
autocorrelations,ch,casual,yaoyi,t4,10.0,-2.809224836460824e-08,-1.826448168e-08,3.532555366298591e-07,-6.174082329e-07,6.109680752e-07,0.0
autocorrelations,ch,casual,yaoyi,t4,12.0,-3.121695436315464e-08,-4.00678365e-08,3.553776314205509e-07,-6.238969698e-07,6.111701144e-07,0.0
autocorrelations,ch,casual,yaoyi,t4,14.0,1.0861857890824737e-08,2.631779573e-08,3.6090910737868764e-07,-6.237499706e-07,6.277049755e-07,0.0
autocorrelations,ch,casual,yaoyi,t4,16.0,4.7897750736567016e-08,5.492127367e-08,3.592911316918552e-07,-5.899638267e-07,6.439265088e-07,0.0
autocorrelations,ch,casual,yaoyi,t4,18.0,1.994338666206183e-09,-1.442703761e-08,3.6074604221629546e-07,-6.243145534e-07,6.139730547e-07,0.0
autocorrelations,ch,casual,yaoyi,t4,20.0,-3.9139759932574716e-08,-3.240046131e-08,3.5112397555196537e-07,-6.242264354e-07,5.7048714e-07,0.0
autocorrelations,en,bus,duru,t1,2.0,7.829056463855879e-08,7.803060321e-08,5.5360817173233444e-08,-6.604589661e-09,1.711039416e-07,0.0
autocorrelations,en,bus,duru,t1,4.0,-3.285934637681443e-08,-3.630617507e-08,1.0350394456073967e-08,-4.487389924e-08,-7.638310514e-09,0.0
autocorrelations,en,bus,duru,t1,6.0,-5.048767269402062e-08,-5.08680989e-08,3.747612415225575e-09,-5.540765096e-08,-4.173151141e-08,0.0
autocorrelations,en,bus,duru,t1,8.0,-5.185612116725568e-09,-1.768281149e-09,2.064839532288789e-08,-4.114384436e-08,2.36359244e-08,0.0
autocorrelations,en,bus,duru,t1,10.0,2.6680327734742272e-08,2.80174995e-08,3.519757601708687e-09,1.490892941e-08,2.967628354e-08,0.0
autocorrelations,en,bus,duru,t1,12.0,-9.854126638407218e-09,-1.136357594e-08,1.1554525899814681e-08,-2.572406105e-08,1.430157507e-08,0.0
autocorrelations,en,bus,duru,t1,14.0,-2.0724969890371132e-08,-2.30124427e-08,5.456044435996781e-09,-2.637329149e-08,-8.779556673e-09,0.0
autocorrelations,en,bus,duru,t1,16.0,1.6656783112428863e-09,3.039317373e-09,5.025701630540357e-09,-8.521567659e-09,8.589223675e-09,0.0
autocorrelations,en,bus,duru,t1,18.0,1.369569107354639e-08,1.420490689e-08,1.933679918829269e-09,8.839926873e-09,1.626900465e-08,0.0
autocorrelations,en,bus,duru,t1,20.0,6.840028733252872e-09,5.714814058e-09,3.0194176831153904e-09,1.145422505e-09,1.30911653e-08,0.0
autocorrelations,en,bus,jack,t1,2.0,3.308519586441237e-08,3.329537e-08,1.954294238080913e-08,3.457020297e-09,7.323843117e-08,0.0
autocorrelations,en,bus,jack,t1,4.0,-5.820605995744639e-09,-7.761622308e-09,3.7056209765275563e-09,-9.63869337e-09,3.032194612e-09,0.0
